pref_id,uid,pref_key,pref_value,version,note
P-D04-00306,u0666,answer_style,help:　先给结论，再给步骤,v0,用户明确表达
P-D04-00307,u0744,emoji_policy,麻烦 纯文本 <!-- cached -->,v0,仅本次例外
P-D04-00308,u0784,emoji_policy,啊 允许少量 emoji,v1,重复记录
P-D04-00309,u0312,output_style,啊 简洁、少废话,v2,用户明确表达
P-D04-00310,u0409,search_scope, 办公软件/模板 ENDEND,v1,仅本次例外
P-D04-00311,u0679,emoji_policy, <<<< 默认允许 >>>>……,v2,重复记录
P-D04-00312,u0228,output_style,其实 **详细、带数据表格** ～,v1,管理员导入旧偏好
P-D04-00313,u0255,meeting_minutes_format,呃 bullet 列表……,v3,管理员导入旧偏好
P-D04-00314,u0727,meeting_minutes_format,嗯  不超过200字！！！,v0,用户纠正
P-D04-00315,u0749,answer_style,嗯 【短句回复】 [draft],v0,仅本次例外
P-D04-00316,u0047,emoji_policy,就是 纯文本！！！,v3,用户纠正
P-D04-00317,u0381,output_style,然后然后 详细、带数据表格,v2,用户纠正
P-D04-00318,u0347,privacy_policy,呃  敏感信息只用于本轮工具调用 😅,v3,管理员导入旧偏好
P-D04-00319,u0384,search_scope,"然后然后 仅本地知只库
cache=false（口述）",v3,管理员导入旧偏好
P-D04-00320,u0223,privacy_policy,然后然后 不保存测试手机号（口述）,v2,用户纠正
P-D04-00321,u0712,output_style,麻烦 先结论后步骤,v2,用户明确表达
P-D04-00322,u0034,output_style,那个 简洁、少废话 @@@,v2,重复记录
P-D04-00323,u0299,emoji_policy,"那个 允许少量 emoji

<!--done-->（口述）",v0,用户明确表达
P-D04-00324,u0077,privacy_policy,那个 敏感信息只用于本轮工具调用,v1,仅本次例外
P-D04-00325,,privacy_policy,help: **不保存测试手机号**……,v4,用户纠正
P-D04-00326,u0719,privacy_policy,稍等 敏感信息只用于本轮工具调用,v2,重复记录
P-D04-00327,u0373,output_style,[ASR] 详细、带数据表格（口述）,v3,管理员导入旧偏好
P-D04-00328,u0022,answer_style,那个 先给结论，再给步骤 [draft],v1,用户明确表达
P-D04-00329,u0304,meeting_minutes_format,其实 不超过200字（口述）,v1,用户纠正
P-D04-00330,u0006,meeting_minutes_format,help: bullet 列表,v0,用户纠正
P-D04-00331,u0204,emoji_policy,其实 允许少量 emoji 😅,v0,用户明确表达
P-D04-00332,u0287,search_scope,[ASR] 仅本地知只库 ～,v1,仅本次例外
P-D04-00333,u0697,answer_style,然后然后 短句回复 <!-- cached -->,v4,用户明确表达
P-D04-00334,u0339,answer_style,help: 短句回复（口述）,v4,用户纠正
P-D04-00335,u0309,privacy_policy,　不保存测试手机号（口述）,v4,仅本次例外
P-D04-00336,u0780,meeting_minutes_format,其实 bullet 列表 [draft],v0,管理员导入旧偏好
P-D04-00337,u0189,answer_style,稍等  先给结论，再给步骤（口述）,v2,重复记录
P-D04-00338,u0456,search_scope,就是 仅本地知识库,v1,重复记录
P-D04-00339,u0427,meeting_minutes_format,"我想想 三段式：背景、决定、待办

<!--done-->（口述）",v4,重复记录
P-D04-00340,u0701,emoji_policy,help: 禁用 😅,v4,仅本次例外
P-D04-00341,u0509,privacy_policy,help: 不保存测试手机号 <!-- cached -->,v1,管理员导入旧偏好
P-D04-00342,u0147,privacy_policy,然后然后 敏感信息只用于本轮工具调用（口述）,v0,用户纠正
P-D04-00343,u0235,privacy_policy,"[ASR] 不保存测试手机号
cache=false 😅",v0,管理员导入旧偏好
P-D04-00344,u0719,meeting_minutes_format,嗯 不超过200字（口述）,v2,管理员导入旧偏好
P-D04-00345,u0170,answer_style,呃 先给结论，再给步骤 #todo,v2,重复记录
P-D04-00346,u0514,emoji_policy," ```纯文本```

<!--done-->！！！",v4,重复记录
P-D04-00347,u0445,privacy_policy,其实 敏感信息只用于本轮工具调用！！！,v2,用户明确表达
P-D04-00348,u0180,meeting_minutes_format,呃 不超过200字 <!-- cached -->,v3,用户明确表达
P-D04-00349,u0644,answer_style,[ASR] 短句回复！！！,v1,用户明确表达
P-D04-00350,u0799,answer_style,呃 详细解释每一步原因 ～,v4,仅本次例外
P-D04-00351,u0337,emoji_policy,其实 禁用 ～,v1,用户纠正
P-D04-00352,u0100,privacy_policy,那个 不保存测试手机号 #todo,v0,管理员导入旧偏好
P-D04-00353,u0798,output_style,我想想 ```先结论后步骤``` @@@,v1,管理员导入旧偏好
P-D04-00354,u0077,answer_style,其实 先给结论，再给步骤,v2,管理员导入旧偏好
P-D04-00355,u0156,output_style,嗯 详细、带数据表格 [draft],v2,重复记录
P-D04-00356,u0287,meeting_minutes_format,help: 三段式：背景、决定、待办 ENDEND,v3,用户明确表达
P-D04-00357,u0001,emoji_policy,我想想 允许少量 emoji 😅,v4,仅本次例外
P-D04-00358,u0053,search_scope,呃 办公软件/模板 ENDEND,v3,仅本次例外
P-D04-00359,u0294,meeting_minutes_format,其实　<p>bullet　列表</p> [draft],v2,管理员导入旧偏好
P-D04-00360,u0322,emoji_policy,嗯 纯文本（口述）,v3,重复记录
P-D04-00361,u0266,search_scope,稍等 ```麒麟系统/驱动```,v0,仅本次例外
P-D04-00362,u0050,output_style,啊 简洁、少废话 <!-- cached -->,v2,用户明确表达
P-D04-00363,u0318,output_style, 简洁、少废话 邮箱 user109@example.com（口述）,v0,管理员导入旧偏好
P-D04-00364,u0176,emoji_policy,那个 禁用 <!-- cached -->,v4,重复记录
P-D04-00365,u0466,search_scope,麻烦　办公软件/模板 😅,v4,仅本次例外
P-D04-00366,u0154,privacy_policy,麻烦 【不保存测试手机号】 #todo,v2,用户纠正
P-D04-00367,u0519,answer_style,麻烦 详细解释每一步原因 ENDEND,v2,用户纠正
P-D04-00368,u0143,meeting_minutes_format,稍等 bullet 列表（口述）,v4,重复记录
P-D04-00369,u0727,output_style,就是 只给步骤 [draft],v3,重复记录
P-D04-00370,u0260,meeting_minutes_format,  【三段式：背景、决定、待办】……,v0,用户明确表达
P-D04-00371,u0572,meeting_minutes_format, 不超过200字 ENDEND,v3,管理员导入旧偏好
P-D04-00372,u0107,emoji_policy,"就是 ```允许少量 emoji```
stdout: OK #todo",v4,用户明确表达
P-D04-00373,u0320,search_scope,嗯 麒麟系统/驱动 [draft],v1,仅本次例外
P-D04-00374,u0725,meeting_minutes_format,啊　三段式：背景、决定、待办,v2,仅本次例外
P-D04-00375,u0295,search_scope,其实  办公软件/模板 <!-- cached -->,v2,仅本次例外
P-D04-00376,,output_style,麻烦 详细、带数据表格 [draft],v1,管理员导入旧偏好
P-D04-00377,u0183,privacy_policy,呃 不保存测试手机号 😅,v2,管理员导入旧偏好
P-D04-00378,u0205,meeting_minutes_format,稍等  三段式：背景、决定、待办！！！,v4,重复记录
P-D04-00379,u0369,output_style, 【简洁、少废话】 😅,v3,管理员导入旧偏好
P-D04-00380,u0635,emoji_policy,"啊　允许少量 emoji
cache=false 😅",v1,用户明确表达
P-D04-00381,u0635,output_style,help: 只给步骤 ～,v1,用户明确表达
P-D04-00382,u0415,search_scope,麻烦 办公软件/模板！！！,v1,管理员导入旧偏好
P-D04-00383,u0651,meeting_minutes_format,"呃 三段式：背景、决定、待办
stdout: OK（口述）",v2,仅本次例外
P-D04-00384,u0441,output_style,麻烦 先结论后步骤！！！,v0,重复记录
P-D04-00385,u0190,privacy_policy,[ASR] 不保存测试手机号 ENDEND,v3,仅本次例外
P-D04-00386,u0750,search_scope,呃 仅本地知识库！！！,v2,仅本次例外
P-D04-00387,u0549,privacy_policy,稍等 不保存测试手机号 ～,v4,仅本次例外
P-D04-00388,u0017,search_scope,[ASR] 办公软件/模板（口述）,v3,管理员导入旧偏好
P-D04-00389,u0433,search_scope,help: 麒麟系統系统/驱动 [draft],v0,管理员导入旧偏好
P-D04-00390,u0027,emoji_policy,其实　默认允许 ～,v3,用户纠正
P-D04-00391,u0306,answer_style,稍等 详细解释每一步原因 @@@,v4,管理员导入旧偏好
P-D04-00392,u0704,meeting_minutes_format,啊 不超过200字 @@@,v1,用户明确表达
P-D04-00393,u0125,answer_style,"我想想 短句回复

<!--done-->（口述）",v1,管理员导入旧偏好
P-D04-00394,u0505,search_scope,呃 **仅本地知只库** 😅,v2,仅本次例外
P-D04-00395,u0615,meeting_minutes_format,[ASR] 三段式：背景、决定、待办（口述）,v0,用户纠正
P-D04-00396,u0373,answer_style,其实 祥细解释每一步原因 😅,v0,用户明确表达
P-D04-00397,u0172,emoji_policy,[ASR]　**禁用** [draft],v1,仅本次例外
P-D04-00398,u0214,answer_style,稍等 祥细解释每一步原因！！！,v4,管理员导入旧偏好
P-D04-00399,u0481,meeting_minutes_format,呃 不超过200字（口述）,v3,用户纠正
P-D04-00400,u0099,emoji_policy,就是 禁用 ENDEND,v0,用户纠正
P-D04-00401,u0589,output_style,[ASR]　<<<< 先结论后步骤 >>>> 😅,v3,仅本次例外
P-D04-00402,u0618,output_style,啊  简洁、少废话（口述）,v0,用户纠正
P-D04-00403,u0567,emoji_policy,然后然后 允许少量 emoji @@@,v1,用户明确表达
P-D04-00404,u0097,privacy_policy,稍等 【不保存测试手机号】 😅,v4,用户明确表达
P-D04-00405,u0109,search_scope,其实 仅本地知只库 <!-- cached -->,v4,用户纠正
P-D04-00406,u0011,meeting_minutes_format,"呃 ```不超过200字```
cache=false ～",v0,重复记录
P-D04-00407,u0492,privacy_policy,那个 不保存测试手机号 ～,v2,用户纠正
P-D04-00408,u0781,meeting_minutes_format,然后然后 三段式：背景、决定、待办 <!-- cached -->,v2,仅本次例外
P-D04-00409,u0219,emoji_policy,稍等 禁用 ～,v2,仅本次例外
P-D04-00410,u0261,answer_style, 详细解释每一步原因！！！,v3,重复记录
P-D04-00411,u0166,meeting_minutes_format,然后然后 <p>三段式：背景、决定、待办</p>,v1,管理员导入旧偏好
P-D04-00412,u0489,emoji_policy,就是 允许少量 emoji #todo,v0,重复记录
P-D04-00413,u0240,search_scope,啊 麒麟系统/驱动！！！,v0,管理员导入旧偏好
P-D04-00414,u0732,answer_style,啊 短句回复 #todo,v0,重复记录
P-D04-00415,u0301,emoji_policy,就是 允许少量 emoji 😅,v3,用户明确表达
P-D04-00416,u0141,meeting_minutes_format,啊 三段式：背景、决定、待办 @@@,v0,仅本次例外
P-D04-00417,u0423,privacy_policy,　敏感信息只用于本轮工具调用 [draft],v0,用户明确表达
P-D04-00418,u0559,search_scope,其实 仅本地知识库……,v4,用户纠正
P-D04-00419,u0318,meeting_minutes_format,我想想 bullet 列表 😅,v2,重复记录
P-D04-00420,u0540,search_scope,那个　```办公软件/模板``` ENDEND,v4,管理员导入旧偏好
P-D04-00421,u0657,meeting_minutes_format,我想想 不超过200字,v1,重复记录
P-D04-00422,u0571,output_style,稍等 先结论后步骤……,v3,用户纠正
P-D04-00423,u0106,search_scope,稍等 麒麟系统/驱动 ENDEND,v3,用户明确表达
P-D04-00424,u0283,answer_style,然后然后 【先给结论，再给步骤】 @@@,v0,仅本次例外
P-D04-00425,u0632,emoji_policy,就是 纯文本 @@@,v4,用户明确表达
P-D04-00426,u0417,emoji_policy,稍等 允许少量 emoji <!-- cached -->,v3,重复记录
P-D04-00427,u0317,answer_style,然后然后 先给结论，再给步骤 <!-- cached -->,v2,用户纠正
P-D04-00428,u0422,answer_style,麻烦 短句回复 ENDEND,v3,用户纠正
P-D04-00429,u0472,output_style,麻烦 ```祥细、带数据表格``` @@@,v3,管理员导入旧偏好
P-D04-00430,u0761,meeting_minutes_format,[ASR] 不超过200字……,v2,用户明确表达
P-D04-00431,u0231,meeting_minutes_format,我想想 bullet 列表 @@@,v4,仅本次例外
P-D04-00432,u0514,search_scope,啊 奇麟系统/驱动 #todo,v3,管理员导入旧偏好
P-D04-00433,u0774,search_scope,其实 【麒麟系统/驱动】 #todo,v4,管理员导入旧偏好
P-D04-00434,u0640,search_scope,[ASR] 仅本地知识库 <!-- cached -->,v2,用户明确表达
P-D04-00435,u0177,meeting_minutes_format,help: bullet 列表！！！,v2,用户纠正
P-D04-00436,u0063,answer_style,啊  先给结论，再给步骤 #todo,v3,用户纠正
P-D04-00437,u0015,search_scope,那个 ```办公软件/模板``` 电话 13688889999,v2,管理员导入旧偏好
P-D04-00438,u0532,privacy_policy,然后然后 不保存测试手机号 #todo,v1,重复记录
P-D04-00439,u0081,meeting_minutes_format,[ASR] bullet 列表 😅,v1,用户明确表达
P-D04-00440,u0551,privacy_policy,help: 敏感信息只用于本轮工具调用 #todo,v1,重复记录
P-D04-00441,u0214,meeting_minutes_format,那个　bullet 列表 [draft],v4,用户纠正
P-D04-00442,u0236,search_scope,那个 办公软件/模板（口述）,v0,用户明确表达
P-D04-00443,u0686,emoji_policy,呃　禁用！！！,v3,用户纠正
P-D04-00444,u0036,emoji_policy,其实　禁用 <!-- cached -->,v1,用户纠正
P-D04-00445,u0344,emoji_policy, 禁用 ENDEND,v3,重复记录
P-D04-00446,u0769,meeting_minutes_format,"help: 三段式：背景、决定、待办
cache=false（口述）",v2,仅本次例外
P-D04-00447,u0738,search_scope, 麒麟系统/驱动 ～,v3,用户纠正
P-D04-00448,u0707,emoji_policy,就是 禁用 [draft],v4,用户纠正
P-D04-00449,u0562,search_scope,那个 仅本地知识库 😅,v2,用户明确表达
P-D04-00450,u0550,meeting_minutes_format,那个 不超过200字 😅,v0,用户纠正
P-D04-00451,u0023,output_style,help: 简洁、少废话 <!-- cached -->,v3,用户纠正
P-D04-00452,u0659,emoji_policy,其实　默认允许……,v1,管理员导入旧偏好
P-D04-00453,u0434,meeting_minutes_format,稍等 三段式：背景、决定、待办 #todo,v2,用户纠正
P-D04-00454,u0601,privacy_policy,其实 不保存测试手机号 ～,v0,重复记录
P-D04-00455,u0753,output_style,稍等 简洁、少废话 😅,v0,用户明确表达
P-D04-00456,u0440,answer_style,"那个  短句回复
stdout: OK #todo",v3,用户纠正
P-D04-00457,u0339,search_scope,"稍等 麒麟系统/驱动

<!--done--> @@@",v0,用户纠正
P-D04-00458,u0153,answer_style,"嗯　短句回复
stdout: OK！！！",v1,用户明确表达
P-D04-00459,u0567,answer_style,"help:  详细解释每一步原因
stdout: OK <!-- cached -->",v3,重复记录
P-D04-00460,u0257,privacy_policy,"我想想 不保存测试手机号

<!--done--> ～",v4,用户明确表达
P-D04-00461,u0471,emoji_policy,麻烦 允许少量 emoji <!-- cached -->,v1,重复记录
P-D04-00462,u0125,privacy_policy,就是 不保存测试手机号 ～,v2,仅本次例外
P-D04-00463,u0471,output_style,help:　祥细、带数据表格……,v0,用户明确表达
P-D04-00464,u0518,output_style,那个　只给步骤 [draft],v3,管理员导入旧偏好
P-D04-00465,u0065,search_scope,"其实  <<<< 麒麟系统/驱动 >>>>

<!--done-->……",v4,用户纠正
P-D04-00466,u0119,answer_style,然后然后  短句回复 ENDEND,v4,仅本次例外
P-D04-00467,u0799,search_scope,　麒麟系统/驱动 <!-- cached -->,v2,用户明确表达
P-D04-00468,u0079,privacy_policy,就是 敏感信息只用于本轮工具调用 ENDEND,v3,用户明确表达
P-D04-00469,u0478,emoji_policy,那个 默认允许,v3,仅本次例外
P-D04-00470,,search_scope,呃  仅本地知识库,v4,重复记录
P-D04-00471,u0693,privacy_policy,那个 不保存测试手机号……,v2,用户纠正
P-D04-00472,u0685,search_scope,那个 仅本地知识库！！！,v4,仅本次例外
P-D04-00473,u0506,meeting_minutes_format,麻烦　三段式：背景、决定、待办 <!-- cached -->,v3,管理员导入旧偏好
P-D04-00474,u0423,emoji_policy,嗯 <<<< 默认允许 >>>> 电话 13688889999（口述）,v1,重复记录
P-D04-00475,u0062,privacy_policy,其实 敏感信息只用于本轮工具调用！！！,v0,重复记录
P-D04-00476,u0764,emoji_policy, 允许少量  emoji ENDEND,v1,重复记录
P-D04-00477,u0624,answer_style,那个　详细解释每一步原因 [draft],v3,管理员导入旧偏好
P-D04-00478,u0178,emoji_policy,我想想 禁用 @@@,v0,重复记录
P-D04-00479,u0259,meeting_minutes_format,其实 不超过200字 ENDEND,v3,仅本次例外
P-D04-00480,u0266,meeting_minutes_format,呃　不超过200字 #todo,v0,重复记录
P-D04-00481,u0018,emoji_policy,"呃 纯文本
stdout: OK……",v4,管理员导入旧偏好
P-D04-00482,u0168,output_style, 先结论后步骤 #todo,v0,用户明确表达
P-D04-00483,u0075,answer_style,"help:  详细解释每一步原因
stdout: OK <!-- cached -->",v2,用户纠正
P-D04-00484,u0260,search_scope,"其实 仅本地知只库
stdout: OK <!-- cached -->",v0,用户纠正
P-D04-00485,u0741,output_style,[ASR]  详细、带数据表格 <!-- cached -->,v1,用户明确表达
P-D04-00486,u0251,privacy_policy,"呃 敏感信息只用于本轮工具调用
cache=false",v3,管理员导入旧偏好
P-D04-00487,u0224,output_style,那个 只给步骤 😅,v0,用户纠正
P-D04-00488,u0145,meeting_minutes_format,麻烦 三段式：背景、决定、待办……,v2,用户明确表达
P-D04-00489,u0260,privacy_policy,就是 <p>敏感信息只用于本轮工具调用</p> 电话 13900001111,v1,管理员导入旧偏好
P-D04-00490,u0429,search_scope,就是 仅本地知识库,v3,用户明确表达
P-D04-00491,u0491,search_scope,呃 办公软件/模板 ～,v3,仅本次例外
